Date,Open,High,Low,Close,Adj Close,Volume
12-11-1984,8.518518,8.518518,8.425926,8.444445,3.184479,1114200
13-11-1984,8.444445,8.444445,8.333333,8.388889,3.16353,1166400
14-11-1984,8.388889,8.425926,8.333333,8.37037,3.156547,1333800
15-11-1984,8.314815,8.314815,8.185185,8.222222,3.10068,2428400
16-11-1984,8.222222,8.296296,8.074074,8.092592,3.051792,2802800
19-11-1984,8.092592,8.12963,8.037037,8.12963,3.06576,1824200
20-11-1984,8.148149,8.314815,8.148149,8.259259,3.114646,2349200
21-11-1984,8.259259,8.333333,8.222222,8.314815,3.135594,3658800
23-11-1984,8.333333,8.425926,8.333333,8.425926,3.177496,1395800
26-11-1984,8.425926,8.462963,8.296296,8.314815,3.135594,1487600
27-11-1984,8.314815,8.462963,8.314815,8.444445,3.184479,2469000
28-11-1984,8.444445,8.555555,8.203704,8.222222,3.10068,3234600
29-11-1984,8.148149,8.148149,8.092592,8.148149,3.072742,2970200
30-11-1984,8.111111,8.111111,7.907407,8,3.016877,3643400
03-12-1984,7.962963,7.962963,7.833333,7.907407,2.981958,3476000
04-12-1984,7.907407,7.981482,7.907407,7.944445,2.995924,2304800
05-12-1984,7.944445,7.962963,7.907407,7.925926,2.98894,1046000
06-12-1984,7.925926,7.944445,7.87037,7.87037,2.967991,1758000
07-12-1984,7.87037,7.925926,7.796296,7.814815,2.947041,1717400
10-12-1984,7.814815,7.87037,7.666667,7.814815,2.947041,1949600
11-12-1984,7.814815,7.907407,7.777778,7.907407,2.981958,1925400
12-12-1984,7.907407,7.925926,7.796296,7.833333,2.954024,2306000
13-12-1984,7.833333,7.925926,7.759259,7.888889,2.974975,2385200
14-12-1984,7.888889,8,7.87037,7.981482,3.009894,1599600
17-12-1984,7.981482,8.018518,7.87037,8,3.016877,1700000
18-12-1984,8.12963,8.333333,8.12963,8.333333,3.142578,4139000
19-12-1984,8.333333,8.703704,8.314815,8.462963,3.191464,4894200
20-12-1984,8.444445,8.444445,8.259259,8.259259,3.114646,1594800
21-12-1984,8.259259,8.259259,8.074074,8.222222,3.10068,2460800
24-12-1984,8.296296,8.388889,8.296296,8.388889,3.16353,804800
26-12-1984,8.37037,8.37037,8.277778,8.277778,3.121628,553800
27-12-1984,8.277778,8.407408,8.277778,8.351851,3.149562,798200
28-12-1984,8.351851,8.388889,8.277778,8.333333,3.142578,1675800
31-12-1984,8.333333,8.407408,8.259259,8.388889,3.16353,1389600
02-01-1985,8.37037,8.37037,8.037037,8.037037,3.030842,1906400
03-01-1985,8.055555,8.222222,8.055555,8.092592,3.051792,3354600
04-01-1985,8.092592,8.148149,8.074074,8.12963,3.06576,1251200
07-01-1985,8.12963,8.222222,8.111111,8.185185,3.086711,1257200
08-01-1985,8.166667,8.166667,8.12963,8.148149,3.072742,1015400
09-01-1985,8.148149,8.259259,8.074074,8.259259,3.114646,2254400
10-01-1985,8.259259,8.5,8.259259,8.462963,3.191464,5586600
11-01-1985,8.5,8.777778,8.5,8.611111,3.247332,5126400
14-01-1985,8.611111,8.888889,8.574074,8.888889,3.352084,2720600
15-01-1985,8.888889,8.907408,8.796296,8.796296,3.317166,4966400
16-01-1985,8.796296,8.87037,8.759259,8.833333,3.331134,3350600
17-01-1985,8.814815,8.814815,8.185185,8.555555,3.22638,19703000
18-01-1985,8.555555,8.555555,8.296296,8.296296,3.128612,5286800
21-01-1985,8.333333,8.666667,8.333333,8.62963,3.254314,4722200
22-01-1985,8.722222,8.851851,8.722222,8.814815,3.32415,5946600
23-01-1985,8.814815,8.87037,8.666667,8.851851,3.338117,3247200
24-01-1985,8.851851,9.018518,8.777778,8.833333,3.331134,3064400
25-01-1985,8.833333,8.944445,8.796296,8.944445,3.373036,1749600
28-01-1985,8.944445,9.314815,8.925926,9.203704,3.470803,3708200
29-01-1985,9.203704,9.203704,9.074074,9.148149,3.449854,3322200
30-01-1985,9.203704,9.333333,9.203704,9.277778,3.498739,3636000
31-01-1985,9.259259,9.259259,9.166667,9.240741,3.484769,2424800
01-02-1985,9.240741,9.240741,9.12963,9.222222,3.477786,1728000
04-02-1985,9.222222,9.407408,9.166667,9.351851,3.526672,2349000
05-02-1985,9.351851,9.444445,9.296296,9.388889,3.560379,3949200
06-02-1985,9.388889,9.5,9.074074,9.12963,3.462067,6720200
07-02-1985,9.148149,9.37037,9.148149,9.314815,3.532289,6558600
08-02-1985,9.314815,9.444445,9.240741,9.444445,3.581445,3077000
11-02-1985,9.444445,9.462963,9.314815,9.444445,3.581445,1473200
12-02-1985,9.444445,9.537037,9.351851,9.518518,3.609537,2079200
13-02-1985,9.555555,9.851851,9.555555,9.833333,3.728917,5305800
14-02-1985,9.833333,9.851851,9.703704,9.703704,3.67976,4155600
15-02-1985,9.703704,9.740741,9.648149,9.648149,3.658691,1690200
19-02-1985,9.648149,9.648149,9.518518,9.518518,3.609537,1116200
20-02-1985,9.518518,9.611111,9.481482,9.518518,3.609537,2799800
21-02-1985,9.518518,9.518518,9.425926,9.425926,3.574424,991200
22-02-1985,9.425926,9.518518,9.407408,9.425926,3.574424,1134000
25-02-1985,9.425926,9.462963,9.314815,9.444445,3.581445,1133000
26-02-1985,9.444445,9.759259,9.444445,9.685185,3.672738,2373600
27-02-1985,9.685185,9.740741,9.62963,9.666667,3.665717,2114000
28-02-1985,9.666667,9.722222,9.648149,9.703704,3.67976,1110000
01-03-1985,9.703704,9.907408,9.703704,9.87037,3.742963,2879400
04-03-1985,9.87037,9.907408,9.648149,9.685185,3.672738,2252000
05-03-1985,9.685185,9.722222,9.407408,9.703704,3.67976,3313200
06-03-1985,9.703704,9.703704,9.5,9.518518,3.609537,2464200
07-03-1985,9.481482,9.481482,9.351851,9.407408,3.567399,1794600
08-03-1985,9.425926,9.555555,9.425926,9.462963,3.588469,1418600
11-03-1985,9.462963,9.5,9.425926,9.481482,3.59549,708600
12-03-1985,9.481482,9.592592,9.444445,9.592592,3.637626,1514600
13-03-1985,9.592592,9.703704,9.388889,9.388889,3.560379,1723800
14-03-1985,9.388889,9.388889,9.111111,9.259259,3.511223,2730800
15-03-1985,9.259259,9.259259,9.111111,9.185185,3.483132,2690400
18-03-1985,9.185185,9.203704,8.888889,8.888889,3.370772,2808000
19-03-1985,8.925926,9.166667,8.925926,9.148149,3.469087,2317800
20-03-1985,9.148149,9.240741,9.148149,9.203704,3.490153,2040200
21-03-1985,9.203704,9.425926,9.185185,9.407408,3.567399,1733400
22-03-1985,9.388889,9.388889,9.240741,9.240741,3.504199,984000
25-03-1985,9.203704,9.203704,9,9.037037,3.426953,1921400
26-03-1985,9.037037,9.166667,8.981482,9.092592,3.44802,1413800
27-03-1985,9.092592,9.222222,9.092592,9.166667,3.476109,904800
28-03-1985,9.203704,9.444445,9.203704,9.444445,3.581445,1654200
29-03-1985,9.388889,9.388889,9.222222,9.259259,3.511223,2041400
01-04-1985,9.259259,9.314815,9.203704,9.259259,3.511223,1278800
02-04-1985,9.259259,9.277778,9.037037,9.037037,3.426953,1416000
03-04-1985,9.037037,9.037037,8.592592,8.796296,3.33566,4373000
04-04-1985,8.796296,8.796296,8.648149,8.777778,3.32864,2448800
08-04-1985,8.814815,8.888889,8.814815,8.833333,3.349705,2053200
09-04-1985,8.814815,8.814815,8.425926,8.685185,3.293526,2444600
10-04-1985,8.722222,9,8.722222,8.888889,3.370772,3536000
11-04-1985,8.944445,9.055555,8.944445,9.018518,3.41993,2612600
12-04-1985,9.018518,9.037037,8.962963,9.018518,3.41993,1493400
15-04-1985,9.018518,9.074074,8.962963,9.018518,3.41993,1187000
16-04-1985,9.018518,9.074074,9,9.037037,3.426953,1940400
17-04-1985,9.055555,9.185185,9.055555,9.185185,3.483132,1092600
18-04-1985,9.222222,9.296296,9.222222,9.296296,3.525265,1576800
19-04-1985,9.296296,9.333333,9.240741,9.314815,3.532289,1018200
22-04-1985,9.314815,9.314815,9.185185,9.185185,3.483132,1120400
23-04-1985,9.185185,9.222222,9.055555,9.148149,3.469087,1721600
24-04-1985,9.185185,9.314815,9.185185,9.259259,3.511223,2986400
25-04-1985,9.259259,9.407408,9.240741,9.37037,3.553358,2843000
26-04-1985,9.37037,9.37037,9.203704,9.203704,3.490153,1256600
29-04-1985,9.166667,9.166667,8.981482,9.037037,3.426953,2033000
30-04-1985,9.037037,9.055555,8.814815,8.944445,3.391839,3970200
01-05-1985,8.944445,8.962963,8.740741,8.759259,3.321614,4323800
02-05-1985,8.759259,8.777778,8.407408,8.5,3.2233,6585600
03-05-1985,8.5,8.685185,8.444445,8.592592,3.258413,4159800
06-05-1985,8.592592,8.648149,8.5,8.555555,3.259541,2044200
07-05-1985,8.555555,8.666667,8.537037,8.537037,3.252487,3433400
08-05-1985,8.537037,8.703704,8.518518,8.62963,3.287764,4417200
09-05-1985,8.648149,9,8.648149,8.962963,3.41476,6501800
10-05-1985,9.111111,9.296296,9.111111,9.222222,3.513532,4995200
13-05-1985,9.222222,9.259259,9.148149,9.185185,3.499425,1182800
14-05-1985,9.185185,9.277778,9.148149,9.185185,3.499425,1434800
15-05-1985,9.185185,9.277778,9.166667,9.185185,3.499425,1444400
16-05-1985,9.185185,9.277778,9.148149,9.240741,3.520586,1877600
17-05-1985,9.240741,9.388889,9.203704,9.333333,3.555864,1962000
20-05-1985,9.481482,9.592592,9.481482,9.555555,3.640528,4161800
21-05-1985,9.555555,9.592592,9.444445,9.444445,3.598196,3123000
22-05-1985,9.425926,9.425926,9.333333,9.425926,3.591139,1185600
23-05-1985,9.425926,9.518518,9.407408,9.462963,3.605252,1852400
24-05-1985,9.462963,9.462963,9.407408,9.425926,3.591139,1018200
28-05-1985,9.425926,9.462963,9.333333,9.407408,3.584086,919200
29-05-1985,9.425926,9.5,9.425926,9.481482,3.612306,2696400
30-05-1985,9.481482,9.481482,9.388889,9.481482,3.612306,1498800
31-05-1985,9.481482,9.851851,9.425926,9.851851,3.753413,3970200
03-06-1985,9.851851,10,9.814815,9.833333,3.746356,3403200
04-06-1985,9.833333,9.851851,9.62963,9.62963,3.66875,2682200
05-06-1985,9.833333,9.925926,9.833333,9.925926,3.781636,5916000
06-06-1985,9.925926,10.37037,9.851851,10.37037,3.950958,4362200
07-06-1985,10.333333,10.333333,10.12963,10.185185,3.880406,2525600
10-06-1985,10.138889,10.138889,9.861111,10.027778,3.820439,1624400
11-06-1985,10.027778,10.027778,9.888889,10,3.809855,1172600
12-06-1985,10,10.111111,9.861111,9.972222,3.799272,1708400
13-06-1985,9.888889,9.888889,9.666667,9.694445,3.693443,1822800
14-06-1985,9.722222,9.833333,9.722222,9.777778,3.725191,936200
17-06-1985,9.777778,9.944445,9.75,9.861111,3.756939,1540200
18-06-1985,9.861111,9.888889,9.75,9.888889,3.767522,1828200
19-06-1985,9.888889,9.888889,9.805555,9.805555,3.735775,1168200
20-06-1985,9.805555,9.805555,9.666667,9.777778,3.725191,1184400
21-06-1985,9.777778,9.805555,9.611111,9.666667,3.682861,1976600
24-06-1985,9.666667,9.666667,9.583333,9.666667,3.682861,987600
25-06-1985,9.666667,9.916667,9.666667,9.805555,3.735775,2119800
26-06-1985,9.805555,9.833333,9.722222,9.833333,3.746356,1306800
27-06-1985,9.833333,9.888889,9.777778,9.861111,3.756939,935400
28-06-1985,9.888889,9.972222,9.888889,9.944445,3.78869,1695000
01-07-1985,9.944445,10.111111,9.916667,10.083333,3.841603,1396800
02-07-1985,10.083333,10.305555,10.083333,10.305555,3.926267,2379600
03-07-1985,10.305555,10.416667,10.222222,10.277778,3.915685,1892600
05-07-1985,10.277778,10.388889,10.277778,10.388889,3.958014,1623800
08-07-1985,10.388889,10.472222,10.277778,10.416667,3.968601,1227800
09-07-1985,10.416667,10.416667,10.277778,10.333333,3.93685,1186200
10-07-1985,10.333333,10.388889,10.222222,10.388889,3.958014,1460000
11-07-1985,10.388889,10.416667,10.222222,10.277778,3.915685,1256600
12-07-1985,10.277778,10.555555,10.277778,10.5,4.000348,2412200
15-07-1985,10.5,10.777778,10.5,10.583333,4.032095,2580600
16-07-1985,10.583333,11,10.583333,10.944445,4.169674,2735400
17-07-1985,11.027778,11.222222,11.027778,11.083333,4.22259,2857400
18-07-1985,11.083333,11.083333,10.888889,10.944445,4.169674,2290400
19-07-1985,10.944445,11.027778,10.777778,10.805555,4.116761,1214400
22-07-1985,10.805555,10.805555,10.555555,10.611111,4.042678,1021800
23-07-1985,10.611111,10.944445,10.5,10.833333,4.127344,1756200
24-07-1985,10.805555,10.805555,10.5,10.583333,4.032095,1720800
25-07-1985,10.527778,10.527778,10.388889,10.444445,3.979183,2081000
26-07-1985,10.444445,10.472222,10.333333,10.472222,3.989763,1534800
29-07-1985,10.472222,10.472222,10.194445,10.25,3.9051,1364400
30-07-1985,10.25,10.361111,10.194445,10.222222,3.894514,1818000
31-07-1985,10.361111,10.722222,10.361111,10.722222,4.085011,2466200
01-08-1985,10.833333,11.222222,10.833333,11.083333,4.22259,4368600
02-08-1985,11.083333,11.166667,10.972222,11.055555,4.212006,1391600
05-08-1985,11.055555,11.055555,10.888889,10.972222,4.180259,1464200
06-08-1985,10.972222,11.027778,10.666667,10.722222,4.107474,2139600
07-08-1985,10.722222,10.944445,10.722222,10.916667,4.18196,1904400
08-08-1985,10.944445,11.111111,10.944445,11.083333,4.245807,1951200
09-08-1985,11.083333,11.083333,11,11.083333,4.245807,2106000
12-08-1985,10.972222,10.972222,10.833333,10.861111,4.160676,2054000
13-08-1985,10.861111,11,10.777778,10.916667,4.18196,2465000
14-08-1985,10.916667,10.916667,10.805555,10.805555,4.139397,1209800
15-08-1985,10.777778,10.777778,10.472222,10.722222,4.107474,2037800
16-08-1985,10.722222,10.722222,10.333333,10.444445,4.001064,1509200
19-08-1985,10.444445,10.472222,10.333333,10.388889,3.979778,1789200
20-08-1985,10.388889,10.611111,10.361111,10.555555,4.043623,1974600
21-08-1985,10.555555,10.777778,10.5,10.777778,4.128754,1914600
22-08-1985,10.666667,10.666667,10.444445,10.583333,4.054267,2405600
23-08-1985,10.527778,10.527778,10.305555,10.333333,3.958496,1597800
26-08-1985,10.333333,10.444445,10.166667,10.444445,4.001064,1916400
27-08-1985,10.527778,10.666667,10.527778,10.638889,4.075546,1089800
28-08-1985,10.638889,10.888889,10.611111,10.833333,4.150037,1063200
29-08-1985,10.833333,10.888889,10.75,10.888889,4.171319,1434000
30-08-1985,10.888889,10.888889,10.694445,10.694445,4.09683,710000
03-09-1985,10.694445,10.722222,10.5,10.555555,4.043623,1304000
04-09-1985,10.527778,10.527778,10.277778,10.333333,3.958496,1796400
05-09-1985,10.555555,10.861111,10.555555,10.694445,4.09683,2829600
06-09-1985,10.694445,10.833333,10.694445,10.833333,4.150037,1873200
09-09-1985,10.833333,10.833333,10.555555,10.75,4.118115,1952400
10-09-1985,10.75,10.777778,10.611111,10.666667,4.086191,1419200
11-09-1985,10.666667,10.694445,10.583333,10.583333,4.054267,1482200
12-09-1985,10.583333,10.638889,10.5,10.5,4.022344,1553400
13-09-1985,10.5,10.5,10.194445,10.361111,3.969138,1714800
16-09-1985,10.305555,10.305555,10.166667,10.25,3.926573,964800
17-09-1985,10.222222,10.222222,10,10.055555,3.852085,2844000
18-09-1985,10.055555,10.277778,10.055555,10.25,3.926573,1791200
19-09-1985,10.25,10.416667,10.222222,10.361111,3.969138,2043000
20-09-1985,10.416667,10.611111,10.416667,10.416667,3.990422,1899200
23-09-1985,10.416667,10.638889,10.416667,10.416667,3.990422,2713400
24-09-1985,10.416667,10.555555,10.166667,10.222222,3.915929,1301600
25-09-1985,10.222222,10.25,9.944445,10,3.830802,1435400
26-09-1985,10,10.111111,9.888889,10.083333,3.862727,1214000
30-09-1985,10.083333,10.138889,9.972222,10.083333,3.862727,1523000
01-10-1985,10.083333,10.388889,10.027778,10.361111,3.969138,1326000
02-10-1985,10.361111,10.5,10.333333,10.388889,3.979778,1500600
03-10-1985,10.388889,10.527778,10.333333,10.333333,3.958496,1144200
04-10-1985,10.333333,10.361111,10.027778,10.027778,3.841444,1173800
07-10-1985,10,10,9.805555,9.888889,3.788239,1706600
08-10-1985,9.833333,9.833333,9.222222,9.777778,3.745672,3980000
09-10-1985,9.777778,9.805555,9.666667,9.666667,3.703111,1266600
10-10-1985,9.666667,9.694445,9.555555,9.555555,3.660546,1422800
11-10-1985,9.583333,9.75,9.583333,9.694445,3.713751,1407000
14-10-1985,9.694445,9.888889,9.666667,9.861111,3.777596,1438400
15-10-1985,9.861111,10.194445,9.861111,9.972222,3.820161,2624600
16-10-1985,9.972222,10.083333,9.805555,10.027778,3.841444,1372400
17-10-1985,10.083333,10.222222,10.083333,10.166667,3.894651,2919600
18-10-1985,10.166667,10.25,10.027778,10.083333,3.862727,1805600
21-10-1985,10.083333,10.166667,9.777778,9.777778,3.745672,2244600
22-10-1985,9.888889,10.194445,9.888889,10.083333,3.862727,2475200
23-10-1985,10.138889,10.527778,10.138889,10.444445,4.001064,2949200
24-10-1985,10.444445,10.583333,10.305555,10.333333,3.958496,3041000
25-10-1985,10.333333,10.388889,10.055555,10.138889,3.88401,1021800
28-10-1985,10.111111,10.111111,9.888889,10,3.830802,2332800
29-10-1985,10.027778,10.166667,10.027778,10.083333,3.862727,2358000
30-10-1985,10.194445,10.361111,10.194445,10.305555,3.947856,2569400
31-10-1985,10.305555,10.361111,10.138889,10.194445,3.905291,1630200
01-11-1985,10.194445,10.194445,10.055555,10.166667,3.894651,1496000
04-11-1985,10.166667,10.25,10.027778,10.166667,3.917772,797600
05-11-1985,10.166667,10.388889,10.166667,10.388889,4.003405,2147600
06-11-1985,10.388889,10.444445,10.111111,10.333333,3.981997,2310200
07-11-1985,10.333333,10.583333,10.305555,10.5,4.046222,4590000
08-11-1985,10.5,10.611111,10.416667,10.444445,4.024815,3483800
11-11-1985,10.444445,10.527778,10.416667,10.5,4.046222,3241800
12-11-1985,10.527778,10.75,10.527778,10.638889,4.099744,4016600
13-11-1985,10.638889,10.722222,10.611111,10.666667,4.110449,1844000
14-11-1985,10.666667,10.75,10.611111,10.694445,4.121154,1905200
15-11-1985,10.694445,10.75,10.527778,10.555555,4.067631,2614400
18-11-1985,10.555555,10.638889,10.444445,10.472222,4.035518,1353600
19-11-1985,10.472222,10.611111,10.333333,10.444445,4.024815,2381400
20-11-1985,10.444445,10.555555,10.416667,10.5,4.046222,1177200
21-11-1985,10.5,10.861111,10.5,10.666667,4.110449,3489600
22-11-1985,10.666667,10.777778,10.611111,10.694445,4.121154,2226600
25-11-1985,10.694445,10.722222,10.194445,10.583333,4.078336,1526400
26-11-1985,10.583333,10.666667,10.5,10.555555,4.067631,1520400
27-11-1985,10.555555,10.861111,10.555555,10.777778,4.153266,1669800
29-11-1985,10.833333,11.111111,10.833333,10.916667,4.206786,1451600
02-12-1985,10.916667,10.916667,10.833333,10.888889,4.196084,1288200
03-12-1985,10.888889,11.027778,10.861111,11.027778,4.249605,1171200
04-12-1985,11.027778,11.194445,11.027778,11.138889,4.292422,2516600
05-12-1985,11.166667,11.527778,11.166667,11.277778,4.345941,5760000
06-12-1985,11.277778,11.277778,11.055555,11.277778,4.345941,1938600
09-12-1985,11.305555,11.472222,11.305555,11.416667,4.399462,2818200
10-12-1985,11.416667,11.5,11.333333,11.388889,4.388761,2549000
11-12-1985,11.416667,11.666667,11.416667,11.555555,4.452986,2493200
12-12-1985,11.555555,11.611111,11.138889,11.25,4.335239,3382200
13-12-1985,11.305555,11.638889,11.305555,11.527778,4.442279,2677400
16-12-1985,11.555555,11.666667,11.555555,11.611111,4.474395,2261000
17-12-1985,11.611111,11.638889,11.5,11.555555,4.452986,2362400
18-12-1985,11.527778,11.527778,11.277778,11.333333,4.367351,1786400
19-12-1985,11.333333,11.333333,11.166667,11.277778,4.345941,1427400
20-12-1985,11.277778,11.388889,11.194445,11.277778,4.345941,2078400
23-12-1985,11.277778,11.333333,10.833333,10.888889,4.196084,1996400
24-12-1985,10.861111,10.861111,10.583333,10.777778,4.153266,1622600
26-12-1985,10.833333,10.944445,10.833333,10.888889,4.196084,2090000
27-12-1985,10.972222,11.222222,10.972222,11.138889,4.292422,1742600
